Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Nicaragua,Bronze,"2266,3182",0.054000,15.12,24.19
Nicaragua,Bronze,3001,0.099000,27.72,41.58
Nicaragua,Bronze,3193,0.067000,18.76,30.02
Nicaragua,Bronze,2920,0.072000,20.16,30.24
"Moldova, Republic of",Bronze,"2750,2579,2260,2738,3370",0.100000,28.00,42.00
"Moldova, Republic of",Bronze,"2266,3182",0.054000,15.12,24.19
"Moldova, Republic of",Bronze,3001,0.099000,27.72,41.58
"Moldova, Republic of",Bronze,3193,0.067000,18.76,30.02
"Moldova, Republic of",Bronze,3335,0.074000,20.72,31.08
"Moldova, Republic of",Bronze,"2920,3418",0.072000,20.16,30.24
United States,Gold,2617,0.662000,185.36,231.70
United States,Gold,3170,0.260000,72.80,101.92
United States,Bronze,3193,0.224000,62.72,87.81
United States,Gold,"2268,2266",0.250000,70.00,98.00
United States,Silver,2495,0.250000,70.00,98.00
United States,Gold,3196,0.214000,59.92,83.89
United States,Gold,3370,0.667000,186.76,233.45
United States,Bronze,3330,0.667000,186.76,233.45
Saudi Arabia,Bronze,"2266,3182",0.054000,15.12,24.19
Saudi Arabia,Bronze,3001,0.099000,27.72,41.58
Saudi Arabia,Bronze,3193,0.067000,18.76,30.02
Saudi Arabia,Bronze,2377,0.019000,5.32,8.51
Saudi Arabia,Bronze,"3160,3330,3370,2579",0.140000,39.20,58.80
Thailand,Bronze,2750,0.185000,51.80,72.52
Thailand,Bronze,2217,0.070000,19.60,31.36
Thailand,Bronze,"2266,3182",0.054000,15.12,24.19
Thailand,Bronze,3001,0.099000,27.72,41.58
Thailand,Bronze,"2579,3160,3330,2567,3370,3309,3042,2260,3271",1.134000,317.52,381.02
Thailand,Bronze,3193,0.067000,18.76,30.02
Thailand,Bronze,3340,0.150000,42.00,63.00
Thailand,Bronze,3237,0.071000,19.88,31.81
Thailand,Bronze,3109,0.245000,68.60,96.04
Thailand,Silver,2920,0.063000,17.64,28.22
Benin,Bronze,"2750,2579,3371,3309,3042,2260,3271",0.178000,49.84,74.76
Benin,Bronze,"2266,3182",0.054000,15.12,24.19
Benin,Bronze,3001,0.099000,27.72,41.58
Benin,Bronze,3193,0.067000,18.76,30.02
Benin,Bronze,3168,0.072000,20.16,30.24
Benin,Bronze,2920,0.063000,17.64,28.22
Costa Rica,Bronze,"2266,3182",0.054000,15.12,24.19
Costa Rica,Bronze,3001,0.099000,27.72,41.58
Costa Rica,Bronze,"3370,3042,2260,3271",0.127000,35.56,53.34
Costa Rica,Bronze,2920,0.063000,17.64,28.22
Burkina Faso,Bronze,"2750,3193,3370,2579,3042,2260,3271",0.118000,33.04,49.56
Burkina Faso,Bronze,2217,0.070000,19.60,31.36
Burkina Faso,Silver,2266,0.054000,15.12,24.19
Burkina Faso,Bronze,3001,0.099000,27.72,41.58
Burkina Faso,Bronze,3182,0.054000,15.12,24.19
Burkina Faso,Bronze,2920,0.063000,17.64,28.22
Qatar,Bronze,2266,0.054000,15.12,24.19
Qatar,Bronze,3001,0.099000,27.72,41.58
Qatar,Bronze,"2579,3370,3371,3042,2260,3271",0.178000,49.84,74.76
Belgium,Bronze,"2750,2579,3160,3370,3371,3330,3042,2260,3271",0.244000,68.32,95.65
Belgium,Bronze,"2266,3182",0.054000,15.12,24.19
Belgium,Bronze,3001,0.099000,27.72,41.58
Belgium,Bronze,3193,0.067000,18.76,30.02
Belgium,Bronze,"2263,2738",0.199000,55.72,78.01
Belgium,Bronze,3335,0.242000,67.76,94.86
United Kingdom,Gold,"2263,2738",0.045000,12.60,20.16
United Kingdom,Bronze,"2442,3109",0.066000,18.48,29.57
United Kingdom,Bronze,"2579,3330,2567,2260,3406,3370,3435",0.240000,67.20,94.08
United Kingdom,Bronze,2217,0.118000,33.04,49.56
United Kingdom,Bronze,3001,0.099000,27.72,41.58
United Kingdom,Bronze,2739,0.080000,22.40,33.60
United Kingdom,Bronze,3182,0.054000,15.12,24.19
United Kingdom,Bronze,3193,0.067000,18.76,30.02
United Kingdom,Bronze,2750,0.167000,46.76,70.14
United Kingdom,Silver,2295,0.046000,12.88,20.61
United Kingdom,Bronze,"3309,3371",0.040000,11.20,17.92
United Kingdom,Silver,3329,0.080000,22.40,33.60
United Kingdom,Gold,3368,0.050000,14.00,22.40
United Kingdom,Bronze,3248,0.134000,37.52,56.28
United Kingdom,Bronze,"3212,2920",0.027000,7.56,12.10
United Kingdom,Gold,3328,0.080000,22.40,33.60
United Kingdom,Bronze,2914,0.106000,29.68,44.52
United Kingdom,Bronze,1015,0.131000,36.68,55.02
Reunion,Bronze,3001,0.099000,27.72,41.58
Reunion,Bronze,3182,0.054000,15.12,24.19
Reunion,Bronze,"2579,3371,3309,2260,3042,3271",0.136000,38.08,57.12
Reunion,Bronze,2920,0.063000,17.64,28.22
Oman,Bronze,3001,0.099000,27.72,41.58
Oman,Bronze,3182,0.054000,15.12,24.19
Oman,Bronze,"2579,3370,3371,3042,2260,3271",0.178000,49.84,74.76
Oman,Bronze,2920,0.063000,17.64,28.22
Congo,Silver,2266,0.054000,15.12,24.19
Congo,Bronze,3001,0.099000,27.72,41.58
Congo,Bronze,3182,0.054000,15.12,24.19
Congo,Bronze,"3370,3371,3309,3421,2260,3271,3042",0.118000,33.04,49.56
Congo,Bronze,2920,0.063000,17.64,28.22
Yemen,Bronze,"2266,3182",0.054000,15.12,24.19
Yemen,Bronze,3001,0.099000,27.72,41.58
Yemen,Bronze,"2579,3330,3370,3309,3042,2260,3271",0.191000,53.48,74.87
Yemen,Gold,2377,0.012000,3.36,5.38
Yemen,Bronze,3193,0.067000,18.76,30.02
Yemen,Bronze,2920,0.063000,17.64,28.22
Uruguay,Bronze,"2266,3182",0.054000,15.12,24.19
Uruguay,Bronze,3001,0.099000,27.72,41.58
Uruguay,Bronze,"2579,3370,3309,3042,2260,3271",0.188000,52.64,73.70
Uruguay,Bronze,3371,0.168000,47.04,70.56
Uruguay,Bronze,2920,0.063000,17.64,28.22
Iraq,Bronze,2217,0.198000,55.44,77.62
Iraq,Bronze,"2266,3182",0.054000,15.12,24.19
Iraq,Bronze,3001,0.099000,27.72,41.58
Iraq,Bronze,"2579,3330,3370,3371,3309,3042,2260",0.203000,56.84,79.58
Iraq,Bronze,3193,0.067000,18.76,30.02
Iraq,Bronze,3178,0.055000,15.40,24.64
Iraq,Bronze,2920,0.063000,17.64,28.22
Iraq,Bronze,3168,0.011000,3.08,4.93
Iraq,Bronze,"3421,3328",0.182000,50.96,71.34
Iraq,Bronze,3335,0.202000,56.56,79.18
Senegal,Bronze,"2750,2579,3371,3309,3042,2260,3271",0.127000,35.56,53.34
Senegal,Bronze,"2266,3182",0.054000,15.12,24.19
Senegal,Bronze,3001,0.099000,27.72,41.58
Senegal,Bronze,3193,0.067000,18.76,30.02
Germany,Bronze,2263,0.406000,113.68,142.10
Germany,Bronze,2738,0.411000,115.08,143.85
Germany,Bronze,"2750,2579,2442,3160,3330,3370,3042,2260,3271",0.752000,210.56,252.67
Germany,Bronze,"3001,3335,3371,3309",0.099000,27.72,41.58
Germany,Gold,2739,0.140000,39.20,58.80
Germany,Gold,3182,0.054000,15.12,24.19
Germany,Bronze,3193,0.067000,18.76,30.02
Germany,Bronze,"3329,3418,3314",0.139000,38.92,58.38
Germany,Bronze,2567,0.480000,134.40,168.00
Germany,Bronze,3394,0.327000,91.56,128.18
Germany,Bronze,3087,0.534000,149.52,186.90
Germany,Bronze,2920,0.070000,19.60,31.36
Lao People`s,Bronze,2217,0.095000,26.60,39.90
Lao People`s,Bronze,"2266,3182",0.054000,15.12,24.19
Lao People`s,Bronze,3001,0.099000,27.72,41.58
Lao People`s,Bronze,"2579,3330,2567,2260,3411,3370",0.134000,37.52,56.28
Lao People`s,Bronze,3193,0.067000,18.76,30.02
Lao People`s,Bronze,"3109,3418",0.084000,23.52,35.28
Lao People`s,Bronze,3160,0.072000,20.16,30.24
Lao People`s,Bronze,3421,0.132000,36.96,55.44
Poland,Bronze,2263,0.135000,37.80,56.70
Poland,Bronze,2738,0.488000,136.64,170.80
Poland,Bronze,"2579,3330,3370,2260,3271",0.752000,210.56,252.67
Poland,Bronze,2217,0.118000,33.04,49.56
Poland,Bronze,"2266,3182",0.054000,15.12,24.19
Poland,Bronze,3001,0.099000,27.72,41.58
Poland,Bronze,2739,0.059000,16.52,26.43
Poland,Silver,3193,0.067000,18.76,30.02
Poland,Silver,"3160,3335",0.090000,25.20,37.80
Poland,Bronze,3309,0.090000,25.20,37.80
Poland,Silver,3237,0.106000,29.68,44.52
Poland,Bronze,3087,0.267000,74.76,104.66
Poland,Bronze,2284,0.055000,15.40,24.64
Poland,Silver,2920,0.063000,17.64,28.22
Poland,Bronze,3418,0.219000,61.32,85.85
Poland,Bronze,2193,0.179000,50.12,70.17
Togo,Bronze,"2750,3160,2579,3371,3309,3042,2260,3271",0.127000,35.56,53.34
Togo,Bronze,"2266,3182",0.054000,15.12,24.19
Togo,Bronze,3001,0.099000,27.72,41.58
Togo,Bronze,3193,0.067000,18.76,30.02
Togo,Bronze,3168,0.072000,20.16,30.24
Togo,Bronze,2920,0.063000,17.64,28.22
Niger,Bronze,"2266,3182",0.054000,15.12,24.19
Niger,Bronze,3001,0.099000,27.72,41.58
Niger,Bronze,"2579,3370,3371,3309,2260,3271,3042",0.166000,46.48,69.72
Niger,Bronze,2920,0.063000,17.64,28.22
Syrian Arab Republic,Bronze,"2266,3182",0.054000,15.12,24.19
Syrian Arab Republic,Bronze,3001,0.099000,27.72,41.58
Syrian Arab Republic,Bronze,3370,0.270000,75.60,105.84
Syrian Arab Republic,Silver,3178,0.063000,17.64,28.22
Syrian Arab Republic,Bronze,3168,0.072000,20.16,30.24
Hungary,Bronze,"2750,2579,2260,3042",0.183000,51.24,71.74
Hungary,Bronze,2266,0.054000,15.12,24.19
Hungary,Bronze,3001,0.099000,27.72,41.58
Hungary,Bronze,3193,0.067000,18.76,30.02
Hungary,Bronze,"3309,3335",0.148000,41.44,62.16
Hungary,Bronze,2920,0.072000,20.16,30.24
Bhutan,Bronze,3001,0.099000,27.72,41.58
Bhutan,Bronze,3182,0.054000,15.12,24.19
Bhutan,Bronze,"3411,3370,3371,3309,3042,2260,3271",0.118000,33.04,49.56
Bhutan,Bronze,2920,0.072000,20.16,30.24
Burundi,Bronze,"2750,2579,3370,3371,3309,3042,2260,3271",0.166000,46.48,69.72
Burundi,Bronze,"2266,3182",0.054000,15.12,24.19
Burundi,Bronze,3001,0.099000,27.72,41.58
Burundi,Bronze,3193,0.067000,18.76,30.02
Burundi,Bronze,2920,0.063000,17.64,28.22
Malaysia,Bronze,"2750,2579,3330,3370,2567,3421,3309,3042,2260,3271",0.134000,37.52,56.28
Malaysia,Bronze,2217,0.060000,16.80,26.88
Malaysia,Bronze,"2266,3182",0.054000,15.12,24.19
Malaysia,Bronze,3001,0.099000,27.72,41.58
Malaysia,Bronze,3193,0.067000,18.76,30.02
Malaysia,Bronze,3160,0.080000,22.40,33.60
Malaysia,Bronze,3335,0.026000,7.28,11.65
Malaysia,Bronze,2920,0.072000,20.16,30.24
Netherlands,Bronze,2263,0.363000,101.64,127.05
Netherlands,Bronze,2738,0.268000,75.04,105.06
Netherlands,Bronze,2442,0.395000,110.60,138.25
Netherlands,Bronze,"2750,2579,3330,3309,3042,2260,3271",0.752000,210.56,252.67
Netherlands,Bronze,2217,0.118000,33.04,49.56
Netherlands,Bronze,"2266,3182",0.054000,15.12,24.19
Netherlands,Bronze,3001,0.099000,27.72,41.58
Netherlands,Gold,2739,0.134000,37.52,56.28
Netherlands,Bronze,3193,0.067000,18.76,30.02
Netherlands,Bronze,"3160,3329,3418,3328",0.107000,29.96,44.94
Netherlands,Bronze,3198,0.080000,22.40,33.60
Netherlands,Bronze,3178,0.014000,3.92,6.27
Netherlands,Silver,3237,0.076000,21.28,31.92
Netherlands,Bronze,2567,0.600000,168.00,210.00
Netherlands,Bronze,3087,0.200000,56.00,78.40
Netherlands,Bronze,3394,0.530000,148.40,185.50
Netherlands,Bronze,"3335,3371",0.089000,24.92,37.38
Netherlands,Bronze,2920,0.072000,20.16,30.24
Netherlands,Bronze,3433,0.198000,55.44,77.62
Equatorial Guinea,Bronze,"2266,3182",0.054000,15.12,24.19
Equatorial Guinea,Bronze,3001,0.099000,27.72,41.58
Equatorial Guinea,Bronze,"3370,3271",0.144000,40.32,60.48
United Arab Emirates,Bronze,"2266,3182",0.054000,15.12,24.19
United Arab Emirates,Bronze,3001,0.099000,27.72,41.58
United Arab Emirates,Bronze,3160,5.883000,1647.24,1976.69
United Arab Emirates,Bronze,"2260,3370,3328,3418",0.127000,35.56,53.34
United Arab Emirates,Bronze,2920,0.063000,17.64,28.22
United Arab Emirates,Bronze,3335,0.207000,57.96,81.14
Trinidad and Tobago,Silver,2266,0.054000,15.12,24.19
Trinidad and Tobago,Bronze,3001,0.099000,27.72,41.58
Trinidad and Tobago,Bronze,3182,0.054000,15.12,24.19
Trinidad and Tobago,Bronze,3370,0.166000,46.48,69.72
Cambodia,Bronze,"2750,2579,3160,3330,3411,3370,3309,3042,2260,3271",0.134000,37.52,56.28
Cambodia,Gold,2290,0.009000,2.52,4.03
Cambodia,Bronze,3082,0.094000,26.32,39.48
Cambodia,Bronze,3001,0.099000,27.72,41.58
Cambodia,Bronze,3182,0.054000,15.12,24.19
Cambodia,Bronze,3193,0.067000,18.76,30.02
Cambodia,Bronze,3335,0.089000,24.92,37.38
Cambodia,Bronze,3237,0.079000,22.12,33.18
Cambodia,Bronze,3168,0.051000,14.28,22.85
Cambodia,Bronze,2920,0.063000,17.64,28.22
Cambodia,Bronze,"3421,3371",0.104000,29.12,43.68
South Sudan,Bronze,"2266,3182",0.054000,15.12,24.19
South Sudan,Bronze,3001,0.099000,27.72,41.58
South Sudan,Bronze,"2579,3370,3042,2260,3271",0.144000,40.32,60.48
South Sudan,Bronze,2920,0.063000,17.64,28.22
South Sudan,Bronze,3168,0.048000,13.44,21.50
Mauritania,Bronze,"2750,2579,3371,3309,2260,3042",0.167000,46.76,70.14
Mauritania,Bronze,"2266,3182",0.054000,15.12,24.19
Mauritania,Bronze,3001,0.099000,27.72,41.58
Mauritania,Bronze,3193,0.067000,18.76,30.02
Mauritania,Bronze,3168,0.059000,16.52,26.43
Mauritania,Bronze,2920,0.063000,17.64,28.22
Philippines,Silver,2263,0.054000,15.12,24.19
Philippines,Bronze,"2750,2579,3330,3370,3309,3042,2260,3271",0.251000,70.28,98.39
Philippines,Gold,2217,0.065000,18.20,29.12
Philippines,Bronze,2266,0.054000,15.12,24.19
Philippines,Bronze,3001,0.099000,27.72,41.58
Philippines,Bronze,2738,0.114000,31.92,47.88
Philippines,Bronze,"2739,3371",0.066000,18.48,29.57
Philippines,Gold,3182,0.054000,15.12,24.19
Philippines,Gold,3109,0.036000,10.08,16.13
Philippines,Bronze,"3193,3418",0.067000,18.76,30.02
Philippines,Bronze,3340,0.087000,24.36,36.54
Philippines,Bronze,2920,0.181000,50.68,70.95
China,Bronze,3182,0.054000,15.12,24.19
China,Bronze,3193,0.067000,18.76,30.02
China,Bronze,"3371,3309",0.181000,50.68,70.95
Kuwait,Bronze,"2266,3182",0.054000,15.12,24.19
Kuwait,Bronze,3001,0.099000,27.72,41.58
Kuwait,Bronze,"2579,3371,3271",5.883000,1647.24,1976.69
Kuwait,Bronze,"3370,2260",0.178000,49.84,74.76
Kuwait,Bronze,3168,0.059000,16.52,26.43
Kuwait,Bronze,3335,0.290000,81.20,113.68
Guinea-Bissau,Bronze,"2750,2579,3370,3042,2260,3271",0.166000,46.48,69.72
Guinea-Bissau,Bronze,"2266,3182",0.054000,15.12,24.19
Guinea-Bissau,Bronze,3001,0.099000,27.72,41.58
Guinea-Bissau,Bronze,2920,0.063000,17.64,28.22
Maldives,Bronze,"2266,3182",0.054000,15.12,24.19
Maldives,Bronze,3001,0.099000,27.72,41.58
Maldives,Bronze,"2579,3160,3370,3371,3309,3042,3271",0.181000,50.68,70.95
Portugal,Bronze,"2750,2579,3370,3433,3330,3042,3271",0.752000,210.56,252.67
Portugal,Bronze,2266,0.054000,15.12,24.19
Portugal,Bronze,3001,0.099000,27.72,41.58
Portugal,Gold,3182,0.054000,15.12,24.19
Portugal,Bronze,2442,0.216000,60.48,84.67
Portugal,Bronze,2263,0.202000,56.56,79.18
Portugal,Bronze,2738,0.679000,190.12,237.65
Portugal,Bronze,3193,0.067000,18.76,30.02
Portugal,Bronze,2739,0.275000,77.00,107.80
Portugal,Silver,3309,0.107000,29.96,44.94
Portugal,Gold,"3329,3314",0.135000,37.80,56.70
Portugal,Bronze,3160,0.135000,37.80,56.70
Portugal,Bronze,"2567,3087",0.400000,112.00,140.00
Portugal,Silver,3340,0.679000,190.12,237.65
Portugal,Gold,3132,0.046000,12.88,20.61
Portugal,Bronze,2920,0.072000,20.16,30.24
Portugal,Gold,3407,0.063000,17.64,28.22
Bosnia and Herzegovina,Bronze,"2750,2260,3370",0.230000,64.40,90.16
Bosnia and Herzegovina,Bronze,"2266,3182",0.054000,15.12,24.19
Bosnia and Herzegovina,Bronze,3001,0.099000,27.72,41.58
Bosnia and Herzegovina,Bronze,3193,0.067000,18.76,30.02
Bosnia and Herzegovina,Bronze,2920,0.068000,19.04,30.46
Somalia,Bronze,"2266,3182",0.054000,15.12,24.19
Somalia,Bronze,3001,0.099000,27.72,41.58
Somalia,Bronze,"3370,2579,3371,3421,3042,2260,3271",0.127000,35.56,53.34
Somalia,Bronze,3309,0.082000,22.96,34.44
Somalia,Bronze,2920,0.063000,17.64,28.22
Barbados,Bronze,3001,0.099000,27.72,41.58
Barbados,Bronze,3182,0.054000,15.12,24.19
Barbados,Bronze,"3370,2579,3371,3309,3042,2260,3271",0.166000,46.48,69.72
Barbados,Bronze,2920,0.068000,19.04,30.46
Martinique,Bronze,3001,0.099000,27.72,41.58
Martinique,Bronze,3182,0.054000,15.12,24.19
Dominican Republic,Bronze,"2750,2260,3370",0.136000,38.08,57.12
Dominican Republic,Bronze,"2266,3182",0.054000,15.12,24.19
Dominican Republic,Bronze,3001,0.099000,27.72,41.58
Dominican Republic,Bronze,2920,0.063000,17.64,28.22
Gambia,Bronze,"2750,2579,3330,3370,3371,3309,3042,2260,3271",0.181000,50.68,70.95
Gambia,Bronze,2266,0.054000,15.12,24.19
Gambia,Bronze,3001,0.099000,27.72,41.58
Gambia,Gold,3182,0.054000,15.12,24.19
Gambia,Bronze,3193,0.067000,18.76,30.02
Afghanistan,Bronze,"2217,3168",0.048000,13.44,21.50
Afghanistan,Bronze,"2266,3182,3178",0.054000,15.12,24.19
Afghanistan,Bronze,3001,0.099000,27.72,41.58
Afghanistan,Bronze,"2579,3160,3370,3371,3309,3330,3042,2260,3271",0.314000,87.92,123.09
Afghanistan,Bronze,3193,0.067000,18.76,30.02
Afghanistan,Bronze,3335,0.208000,58.24,81.54
Afghanistan,Bronze,2920,0.072000,20.16,30.24
Armenia,Bronze,"2750,2579,3370,3371,3309,3042,2260,3271",0.143000,40.04,60.06
Armenia,Bronze,3001,0.099000,27.72,41.58
Armenia,Bronze,3182,0.054000,15.12,24.19
Armenia,Bronze,3193,0.067000,18.76,30.02
Guyana,Silver,2266,0.054000,15.12,24.19
Guyana,Bronze,3001,0.099000,27.72,41.58
Guyana,Bronze,"2579,3370,3371,3309,2260,3271",0.166000,46.48,69.72
Guyana,Bronze,3182,0.054000,15.12,24.19
Chad,Bronze,"2750,2579,3330,3371,3309,3042,2260,3271",0.226000,63.28,88.59
Chad,Bronze,"2266,3182",0.054000,15.12,24.19
Chad,Bronze,3001,0.099000,27.72,41.58
Chad,Bronze,3193,0.067000,18.76,30.02
Chad,Bronze,2920,0.072000,20.16,30.24
Switzerland,Bronze,"2750,2579,3160,2442,3394,3309,2260,3271,3042",0.188000,52.64,73.70
Switzerland,Bronze,"2266,3182",0.054000,15.12,24.19
Switzerland,Bronze,3001,0.099000,27.72,41.58
Switzerland,Bronze,3193,0.067000,18.76,30.02
Switzerland,Bronze,"3329,3371",0.186000,52.08,72.91
Switzerland,Bronze,2920,0.072000,20.16,30.24
Puerto Rico,Bronze,"2266,3182",0.054000,15.12,24.19
Puerto Rico,Bronze,3001,0.099000,27.72,41.58
Puerto Rico,Bronze,"2579,3370,2260,3042,3271",0.191000,53.48,74.87
Puerto Rico,Bronze,2920,0.063000,17.64,28.22
Ireland,Bronze,"2750,2579,3160,3330,3371,3309,3042,2260,3271",0.314000,87.92,123.09
Ireland,Bronze,"2266,3182",0.054000,15.12,24.19
Ireland,Bronze,3001,0.099000,27.72,41.58
Ireland,Bronze,3193,0.067000,18.76,30.02
Ireland,Bronze,2738,0.276000,77.28,108.19
Ireland,Bronze,2263,0.224000,62.72,87.81
Ireland,Gold,3329,0.224000,62.72,87.81
Ireland,Bronze,3335,0.126000,35.28,52.92
Ireland,Bronze,2920,0.072000,20.16,30.24
Ireland,Bronze,3237,0.111000,31.08,46.62
Serbia,Bronze,"2266,3182",0.054000,15.12,24.19
Serbia,Bronze,3001,0.099000,27.72,41.58
Serbia,Bronze,3193,0.067000,18.76,30.02
Serbia,Bronze,"2579,3371,3309",0.100000,28.00,42.00
Estonia,Bronze,"2750,3330,2260,3370,3042,3168,3271",0.118000,33.04,49.56
Estonia,Bronze,"2266,3182",0.054000,15.12,24.19
Estonia,Bronze,3001,0.099000,27.72,41.58
Estonia,Bronze,3193,0.067000,18.76,30.02
Estonia,Bronze,"3309,3371,3328",0.063000,17.64,28.22
Estonia,Silver,3237,0.040000,11.20,17.92
Estonia,Bronze,2738,0.104000,29.12,43.68
Estonia,Bronze,2920,0.072000,20.16,30.24
Bahrain,Bronze,"2266,3182",0.054000,15.12,24.19
Bahrain,Bronze,3001,0.099000,27.72,41.58
Bahrain,Bronze,"2579,3370,3371,3042,2260,3271",0.178000,49.84,74.76
Czech Republic,Bronze,2263,0.215000,60.20,84.28
Czech Republic,Bronze,2738,0.087000,24.36,36.54
Czech Republic,Bronze,"2750,2579,3160,2567,2260,3370,3330",0.435000,121.80,152.25
Czech Republic,Bronze,3001,0.099000,27.72,41.58
Czech Republic,Bronze,3182,0.054000,15.12,24.19
Czech Republic,Bronze,3193,0.067000,18.76,30.02
Czech Republic,Silver,3309,0.090000,25.20,37.80
Czech Republic,Bronze,3087,0.267000,74.76,104.66
Czech Republic,Bronze,2920,0.063000,17.64,28.22
Czech Republic,Gold,3418,0.102000,28.56,42.84
Czech Republic,Bronze,3371,0.102000,28.56,42.84
Guadeloupe,Bronze,3001,0.099000,27.72,41.58
Guadeloupe,Bronze,3182,0.054000,15.12,24.19
Guadeloupe,Bronze,"2579,3371,3309,2260,3042",0.108000,30.24,45.36
Guadeloupe,Bronze,2920,0.072000,20.16,30.24
Norway,Bronze,"2750,3370,2579,3371,3309,3042,2260,3271",0.142000,39.76,59.64
Norway,Bronze,"2266,3182",0.054000,15.12,24.19
Norway,Bronze,3001,0.099000,27.72,41.58
Norway,Bronze,3193,0.067000,18.76,30.02
Norway,Bronze,2920,0.072000,20.16,30.24
Norway,Bronze,3168,0.063000,17.64,28.22
Italy,Bronze,"2750,2442,3371,2260",0.142000,39.76,59.64
Italy,Bronze,2966,0.122000,34.16,51.24
Italy,Bronze,"2266,3182",0.054000,15.12,24.19
Italy,Bronze,3001,0.099000,27.72,41.58
Italy,Bronze,2738,0.107000,29.96,44.94
Italy,Bronze,"2579,3307,3370,3406,3309,3271",1.125000,315.00,378.00
Italy,Bronze,3193,0.067000,18.76,30.02
Italy,Bronze,3160,0.202000,56.56,79.18
Italy,Bronze,2615,0.138000,38.64,57.96
Italy,Bronze,3237,0.459000,128.52,160.65
Italy,Bronze,"3329,3414,3418,3421",0.192000,53.76,75.26
Italy,Bronze,3335,0.148000,41.44,62.16
Italy,Bronze,3168,0.063000,17.64,28.22
Italy,Bronze,3304,0.376000,105.28,131.60
Romania,Bronze,2750,0.147000,41.16,61.74
Romania,Bronze,2266,0.054000,15.12,24.19
Romania,Bronze,3001,0.099000,27.72,41.58
Romania,Bronze,"2579,3330,3370,3042,2260,3271",0.400000,112.00,140.00
Romania,Silver,3182,0.054000,15.12,24.19
Romania,Silver,2738,0.082000,22.96,34.44
Romania,Bronze,3193,0.067000,18.76,30.02
Romania,Bronze,3160,0.107000,29.96,44.94
Romania,Bronze,"2263,3371,3309",0.062000,17.36,27.78
Romania,Bronze,3237,0.040000,11.20,17.92
Romania,Bronze,2739,0.130000,36.40,54.60
Romania,Bronze,3168,0.063000,17.64,28.22
Cyprus,Bronze,"2750,2579,3042,2260,3271",0.177000,49.56,74.34
Cyprus,Bronze,"2266,3182",0.054000,15.12,24.19
Cyprus,Bronze,3001,0.099000,27.72,41.58
Cyprus,Bronze,3193,0.067000,18.76,30.02
Cyprus,Bronze,3371,0.090000,25.20,37.80
Cyprus,Bronze,3309,0.087000,24.36,36.54
Cyprus,Bronze,3328,0.126000,35.28,52.92
Luxembourg,Bronze,"2750,2579,3309,3371,2260,3042",0.142000,39.76,59.64
Luxembourg,Bronze,"2266,3182",0.054000,15.12,24.19
Luxembourg,Bronze,3001,0.099000,27.72,41.58
Luxembourg,Bronze,3193,0.067000,18.76,30.02
Luxembourg,Bronze,2920,0.072000,20.16,30.24
Suriname,Bronze,"2266,3182",0.054000,15.12,24.19
Suriname,Bronze,3001,0.099000,27.72,41.58
Suriname,Bronze,"2579,3370,3371,3309,3042,2260",0.178000,49.84,74.76
Suriname,Bronze,2920,0.063000,17.64,28.22
Guatemala,Gold,2266,0.054000,15.12,24.19
Guatemala,Silver,3001,0.099000,27.72,41.58
Guatemala,Bronze,3182,0.054000,15.12,24.19
Guatemala,Silver,2579,0.148000,41.44,62.16
Guatemala,Bronze,"3370,3309,3042,2260",0.148000,41.44,62.16
Guatemala,Bronze,"2920,3421",0.063000,17.64,28.22
Guatemala,Bronze,3371,0.090000,25.20,37.80
Madagascar,Silver,2217,0.048000,13.44,21.50
Madagascar,Bronze,"2266,3182",0.054000,15.12,24.19
Madagascar,Bronze,"3330,3370,3371,3309,3042",0.091000,25.48,38.22
Madagascar,Bronze,3178,0.040000,11.20,17.92
Indonesia,Bronze,"2263,3182",0.054000,15.12,24.19
Indonesia,Bronze,"2750,2579,3211,3330,3406,3370,2442,2434,3309,1085,3042,2260,3353,3271,3127,54",0.100000,28.00,42.00
Indonesia,Bronze,"2295,3168,1170,1329,3061",0.063000,17.64,28.22
Indonesia,Bronze,2738,0.055000,15.40,24.64
Indonesia,Silver,3109,0.019000,5.32,8.51
Indonesia,Bronze,2217,0.039000,10.92,17.47
Indonesia,Bronze,3001,0.099000,27.72,41.58
Indonesia,Bronze,2739,0.042000,11.76,18.82
Indonesia,Bronze,"3160,3251,3308",0.036000,10.08,16.13
Indonesia,Bronze,3193,0.067000,18.76,30.02
Indonesia,Bronze,"3340,3427",0.034000,9.52,15.23
Indonesia,Silver,3327,0.034000,9.52,15.23
Indonesia,Bronze,2920,0.072000,20.16,30.24
Indonesia,Gold,"3334,3333,3377",0.014000,3.92,6.27
Indonesia,Silver,3355,0.027000,7.56,12.10
Indonesia,Bronze,3224,0.040000,11.20,17.92
Indonesia,Bronze,3349,0.043000,12.04,19.26
Indonesia,Gold,3347,0.018000,5.04,8.06
Indonesia,Silver,3408,0.016000,4.48,7.17
Indonesia,Bronze,"3426,3339",0.032000,8.96,14.34
Indonesia,Gold,3417,0.060000,16.80,26.88
Indonesia,Bronze,2992,0.035000,9.80,15.68
Indonesia,Gold,2272,0.063000,17.64,28.22
Indonesia,Silver,3424,0.063000,17.64,28.22
Sweden,Bronze,"2750,2579,2567,3309,3042,2260,3271",0.752000,210.56,252.67
Sweden,Bronze,3182,0.054000,15.12,24.19
