Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Kazakhstan,3|0.024,Bronze,2750,0.024000,6.96,62.64
Kazakhstan,3|0.118,Bronze,3001,0.118000,34.22,68.44
Kazakhstan,3|0.502,Bronze,"2579,3193,3330,3370,3309,3393",0.502000,145.58,181.98
Kazakhstan,3|0.147,Bronze,2738,0.147000,42.63,85.26
Kazakhstan,3|0.014,Bronze,3237,0.014000,4.06,36.54
Kazakhstan,3|0.011,Bronze,3168,0.011000,3.19,28.71
Kazakhstan,3|0.111,Bronze,2263,0.111000,32.19,64.38
Kazakhstan,3|0.1,Bronze,2920,0.100000,29.00,58.00
Kazakhstan,3|0.035,Bronze,3421,0.035000,10.15,91.35
Kazakhstan,3|0.015,Bronze,3335,0.015000,4.35,39.15
Kazakhstan,3|0.028,Bronze,3371,0.028000,8.12,73.08
Colombia,3|0.502,Bronze,"2286,2579,3193,3330,2567,3406,3370",0.502000,145.58,181.98
Colombia,3|0.046,Bronze,2750,0.046000,13.34,120.06
Colombia,3|0.134,Bronze,2217,0.134000,38.86,77.72
Colombia,3|0.118,Bronze,3001,0.118000,34.22,68.44
Colombia,3|0.054,Bronze,3160,0.054000,15.66,140.94
Colombia,3|0.062,Bronze,2335,0.062000,17.98,161.82
Colombia,3|0.012,Bronze,"3253,3340",0.012000,3.48,31.32
Colombia,3|0.007,Bronze,"3243,2920,2236",0.007000,2.03,18.27
Colombia,3|0.008,Bronze,3237,0.008000,2.32,20.88
Colombia,1|0.007,Gold,3288,0.007000,2.03,18.27
Paraguay,3|0.502,Bronze,"2750,2579,3193,3160,3371,3393",0.502000,145.58,181.98
Paraguay,3|0.118,Bronze,3001,0.118000,34.22,68.44
Paraguay,3|0.222,Bronze,3335,0.222000,64.38,90.13
Paraguay,3|0.028,Bronze,3309,0.028000,8.12,73.08
Paraguay,3|0.147,Bronze,3418,0.147000,42.63,85.26
Paraguay,3|0.12,Bronze,3328,0.120000,34.80,69.60
Turkey,3|0.216,Bronze,"2750,2579,3193,3406,3370,3160,3393,3309",0.216000,62.64,87.70
Turkey,3|0.118,Bronze,3001,0.118000,34.22,68.44
Turkey,3|0.178,Bronze,"3329,3335,3371",0.178000,51.62,72.27
Kyrgyzstan,3|0.019,Bronze,2750,0.019000,5.51,49.59
Kyrgyzstan,3|0.502,Bronze,"2579,3193,3330,3370,3393,3309",0.502000,145.58,181.98
Kyrgyzstan,3|0.118,Bronze,3001,0.118000,34.22,68.44
Kyrgyzstan,3|0.014,Bronze,2920,0.014000,4.06,36.54
Kyrgyzstan,3|0.018,Bronze,3371,0.018000,5.22,46.98
Jordan,3|0.118,Bronze,3001,0.118000,34.22,68.44
Jordan,3|0.181,Bronze,"3193,3370,3371,3393,3309",0.181000,52.49,73.49
Cameroon,3|0.188,Bronze,"2750,2579,3193,2739,2738,3330,2567,3370",0.188000,54.52,76.33
Cameroon,3|0.118,Bronze,3001,0.118000,34.22,68.44
Cameroon,3|0.089,Bronze,3160,0.089000,25.81,51.62
Cameroon,3|0.04,Bronze,2263,0.040000,11.60,104.40
Cameroon,3|0.142,Bronze,2840,0.142000,41.18,82.36
Cameroon,3|0.008,Bronze,"3237,2709",0.008000,2.32,20.88
Cameroon,3|0.038,Bronze,3335,0.038000,11.02,99.18
Cameroon,3|0.067,Bronze,3168,0.067000,19.43,174.87
Israel,3|0.118,Bronze,3001,0.118000,34.22,68.44
Israel,3|1.25,Bronze,"2579,3193,3330,2567,3370",1.250000,362.50,435.00
Israel,3|0.01,Bronze,3237,0.010000,2.90,26.10
Israel,3|1.047,Bronze,2738,1.047000,303.63,364.36
Israel,3|1.148,Bronze,2263,1.148000,332.92,399.50
Cote d`Ivoire Ivory Coast,3|0.188,Bronze,"2750,2840,3330,2567,2260,3370,32",0.188000,54.52,76.33
Cote d`Ivoire Ivory Coast,3|0.118,Bronze,3001,0.118000,34.22,68.44
Cote d`Ivoire Ivory Coast,3|0.091,Bronze,3237,0.091000,26.39,52.78
Cote d`Ivoire Ivory Coast,3|0.142,Bronze,"3168,2920",0.142000,41.18,82.36
Belarus,3|0.2,Bronze,"2750,2579,3330",0.200000,58.00,81.20
Belarus,3|0.118,Bronze,3001,0.118000,34.22,68.44
Bulgaria,3|0.185,Bronze,"2750,2579,3193,3370,3371,3309,3393,3330",0.185000,53.65,75.11
Bulgaria,3|0.091,Bronze,2263,0.091000,26.39,52.78
Bulgaria,3|0.118,Bronze,3001,0.118000,34.22,68.44
Bulgaria,3|0.156,Bronze,2738,0.156000,45.24,90.48
Bulgaria,3|0.082,Bronze,3335,0.082000,23.78,47.56
Bulgaria,3|0.086,Bronze,3237,0.086000,24.94,49.88
Bulgaria,3|0.093,Bronze,2920,0.093000,26.97,53.94
Libya,3|0.118,Bronze,3001,0.118000,34.22,68.44
Libya,3|0.314,Bronze,2260,0.314000,91.06,127.48
Libya,3|0.235,Bronze,2920,0.235000,68.15,95.41
Mauritius,3|0.118,Bronze,3001,0.118000,34.22,68.44
Mauritius,3|0.181,Bronze,"3370,3371,3309,3393,3330",0.181000,52.49,73.49
Turkmenistan,3|0.118,Bronze,3001,0.118000,34.22,68.44
Turkmenistan,3|0.502,Bronze,"2579,3370,3371,3393,3309",0.502000,145.58,181.98
Azerbaijan,3|0.108,Bronze,"3193,3330,2579,3309,3393",0.108000,31.32,62.64
Azerbaijan,3|0.011,Bronze,3168,0.011000,3.19,28.71
Azerbaijan,3|0.052,Bronze,3371,0.052000,15.08,135.72
Azerbaijan,3|0.038,Bronze,3335,0.038000,11.02,99.18
Mali,3|0.108,Bronze,2750,0.108000,31.32,62.64
Mali,3|0.198,Bronze,2217,0.198000,57.42,80.39
Mali,3|0.118,Bronze,3001,0.118000,34.22,68.44
Mali,3|0.502,Bronze,"2579,3193,3370,3309,3393",0.502000,145.58,181.98
Mali,3|0.4,Bronze,3371,0.400000,116.00,145.00
Rwanda,3|0.118,Bronze,3001,0.118000,34.22,68.44
Rwanda,3|0.502,Bronze,"2579,3370,3371,3309,3393",0.502000,145.58,181.98
Gabon,3|0.181,Bronze,"2750,3193,3160,3370,3371,3309,3393",0.181000,52.49,73.49
Gabon,3|0.118,Bronze,3001,0.118000,34.22,68.44
Spain,3|0.118,Bronze,"2750,2579,3001,3193,3330,3160,3370,3309",0.118000,34.22,68.44
Spain,3|0.072,Bronze,2263,0.072000,20.88,41.76
Spain,3|0.1,Bronze,"2738,3329,3393,3371,3328",0.100000,29.00,58.00
Spain,2|0.054,Silver,2739,0.054000,15.66,140.94
Nicaragua,3|0.108,Bronze,2750,0.108000,31.32,62.64
Nicaragua,3|0.118,Bronze,3001,0.118000,34.22,68.44
Nicaragua,3|0.502,Bronze,"2579,3193,3370,3371,3393,3309",0.502000,145.58,181.98
"Moldova, Republic of",3|0.071,Bronze,2750,0.071000,20.59,41.18
"Moldova, Republic of",3|0.118,Bronze,3001,0.118000,34.22,68.44
"Moldova, Republic of",3|0.502,Bronze,"2579,3193,2260,2738,3370",0.502000,145.58,181.98
"Moldova, Republic of",3|0.039,Bronze,3237,0.039000,11.31,101.79
"Moldova, Republic of",3|0.045,Bronze,3335,0.045000,13.05,117.45
"Moldova, Republic of",3|0.04,Bronze,2920,0.040000,11.60,104.40
"Moldova, Republic of",3|0.03,Bronze,2263,0.030000,8.70,78.30
"Moldova, Republic of",3|0.122,Bronze,"3418,3239",0.122000,35.38,70.76
United States,3|0.492,Bronze,2617,0.492000,142.68,178.35
United States,3|0.094,Bronze,3170,0.094000,27.26,54.52
United States,3|0.474,Bronze,2263,0.474000,137.46,171.82
United States,3|0.599,Bronze,2738,0.599000,173.71,217.14
United States,3|0.16,Bronze,3193,0.160000,46.40,92.80
United States,2|0.084,Silver,2495,0.084000,24.36,48.72
United States,3|1.174,Bronze,"3370,3330",1.174000,340.46,408.55
Saudi Arabia,3|0.118,Bronze,3001,0.118000,34.22,68.44
Saudi Arabia,3|0.502,Bronze,"2579,3193,3160,3330,2567,3370",0.502000,145.58,181.98
Saudi Arabia,3|0.045,Bronze,2377,0.045000,13.05,117.45
Thailand,3|0.134,Bronze,"2750,3193,3160,3340,3393,3309",0.134000,38.86,77.72
Thailand,3|0.118,Bronze,"2217,3001",0.118000,34.22,68.44
Benin,3|0.181,Bronze,"2750,3193,3371,3309,3393",0.181000,52.49,73.49
Benin,3|0.118,Bronze,3001,0.118000,34.22,68.44
Costa Rica,3|0.118,Bronze,3001,0.118000,34.22,68.44
Costa Rica,3|0.502,Bronze,"2579,3370",0.502000,145.58,181.98
Burkina Faso,3|0.181,Bronze,"2750,3193,3370",0.181000,52.49,73.49
Burkina Faso,3|0.048,Bronze,2217,0.048000,13.92,125.28
Burkina Faso,3|0.118,Bronze,3001,0.118000,34.22,68.44
Qatar,3|0.118,Bronze,3001,0.118000,34.22,68.44
Qatar,3|0.181,Bronze,"3370,3371,3393",0.181000,52.49,73.49
Belgium,3|0.244,Bronze,"2750,3160,3193,3370,2579,3371,3393",0.244000,70.76,99.06
Belgium,3|0.118,Bronze,3001,0.118000,34.22,68.44
Belgium,3|0.099,Bronze,2920,0.099000,28.71,57.42
United Kingdom,3|0.034,Bronze,2263,0.034000,9.86,88.74
United Kingdom,3|0.185,Bronze,2750,0.185000,53.65,75.11
United Kingdom,3|0.04,Bronze,2738,0.040000,11.60,104.40
United Kingdom,3|0.134,Bronze,2579,0.134000,38.86,77.72
United Kingdom,3|0.118,Bronze,3001,0.118000,34.22,68.44
United Kingdom,1|0.039,Gold,2442,0.039000,11.31,101.79
United Kingdom,3|0.024,Bronze,2739,0.024000,6.96,62.64
United Kingdom,3|0.058,Bronze,3160,0.058000,16.82,151.38
United Kingdom,3|0.294,Bronze,"3193,3330,3368,2260,3406,3370,3402",0.294000,85.26,119.36
United Kingdom,3|0.008,Bronze,2295,0.008000,2.32,20.88
United Kingdom,3|0.014,Bronze,"3309,3329,3212,3328,3248,3371",0.014000,4.06,36.54
United Kingdom,3|0.01,Bronze,3237,0.010000,2.90,26.10
United Kingdom,3|0.023,Bronze,3393,0.023000,6.67,60.03
United Kingdom,3|0.22,Bronze,1015,0.220000,63.80,89.32
United Kingdom,1|0.294,Gold,3435,0.294000,85.26,119.36
United Kingdom,3|0.155,Bronze,2914,0.155000,44.95,89.90
Reunion,3|0.118,Bronze,3001,0.118000,34.22,68.44
Reunion,3|0.181,Bronze,"3370,3371,3393,3309",0.181000,52.49,73.49
Oman,3|0.118,Bronze,3001,0.118000,34.22,68.44
Oman,3|0.181,Bronze,"3370,2579,3371",0.181000,52.49,73.49
Oman,3|0.046,Bronze,3393,0.046000,13.34,120.06
Congo,3|0.118,Bronze,3001,0.118000,34.22,68.44
Congo,3|0.502,Bronze,"3370,3371,3393,3309,3421",0.502000,145.58,181.98
Yemen,3|0.118,Bronze,3001,0.118000,34.22,68.44
Yemen,3|0.181,Bronze,"2579,3193,3330,3370,3393,3309",0.181000,52.49,73.49
