Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Poland,3|0.094,3,3160,0.094000,27.26,190.82
Poland,3|0.177,3,2442,0.177000,51.33,73.41
Poland,3|0.867,3,3087,0.867000,251.43,319.34
Poland,1|0.148,1,3335,0.148000,42.92,300.44
Poland,3|0.012,3,2284,0.012000,3.48,24.36
Poland,3|0.482,3,1015,0.482000,139.78,177.53
Togo,3|0.782,3,"2750,3193,3160,3370,3371,3309",0.782000,226.78,288.03
Togo,3|0.587,3,3168,0.587000,170.23,216.21
Niger,3|0.884,3,"3370,3371,3309",0.884000,256.36,325.60
Syrian Arab Republic,3|1.294,3,3370,1.294000,375.26,476.62
Syrian Arab Republic,3|1.075,3,3168,1.075000,311.75,395.95
Hungary,3|2.024,3,"2750,2579,3193,3309,2567,3370",2.024000,586.96,745.50
Hungary,3|1.808,3,3237,1.808000,524.32,665.94
Bhutan,3|0.842,3,"3411,3370,3309",0.842000,244.18,310.13
Bhutan,3|0.126,3,3335,0.126000,36.54,255.78
Bhutan,3|0.77,3,3371,0.770000,223.30,283.61
Burundi,3|0.842,3,"2750,3193,3370,3371,3309",0.842000,244.18,310.13
Malaysia,2|0.351,2,2750,0.351000,101.79,129.28
Malaysia,3|0.787,3,2217,0.787000,228.23,289.87
Malaysia,3|1.208,3,"2579,3193,3330,2567,3370,3428,3168,3309",1.208000,350.32,444.94
Malaysia,3|0.131,3,3237,0.131000,37.99,265.93
Malaysia,3|0.126,3,3335,0.126000,36.54,255.78
Malaysia,3|0.338,3,3421,0.338000,98.02,140.19
Netherlands,3|0.667,3,"2263,3087",0.667000,193.43,245.68
Netherlands,3|0.064,3,2295,0.064000,18.56,129.92
Netherlands,3|0.8,3,2738,0.800000,232.00,294.66
Netherlands,3|0.254,3,2442,0.254000,73.66,105.35
Netherlands,3|1.51,3,"2750,2579,3160,3193,3330,2567,3370,3428,3309",1.510000,437.90,556.18
Netherlands,3|0.394,3,2217,0.394000,114.26,145.12
Netherlands,3|0.467,3,2739,0.467000,135.43,172.01
Netherlands,3|0.096,3,"3198,3329,3328,3418,3371",0.096000,27.84,194.88
